run,correctify,thr,precision,recall,f1
testagain_baseline_3,False,0.15,0.5555748949737731,0.7706735148542017,0.6456812372423179
testagain_baseline_3,False,0.2,0.6171527287271613,0.7958932824109132,0.6952182832601568
testagain_baseline_3,False,0.25,0.6614435163556711,0.798669871267244,0.7236081971940221
testagain_baseline_3,False,0.3,0.6975083443297369,0.7889463229403307,0.7404149693845496
testagain_baseline_3,False,0.35,0.7174677608440797,0.7791130280183057,0.7470207874065462
testagain_baseline_3,False,0.4,0.7621792549161698,0.7618279392881836,0.7620035566093657
testagain_baseline_3,False,0.45,0.7866679125833693,0.7391323434190454,0.7621596541656294
testagain_baseline_3,False,0.5,0.8077440741756188,0.7113225562176934,0.7564731765104079
testagain_baseline_3,False,0.55,0.8267997814003706,0.6807471548195217,0.7466986072155144
testagain_baseline_3,False,0.6,0.8414845349020281,0.645222181981804,0.7303989166759842
testagain_baseline_3,False,0.65,0.8564028374089976,0.6041879300694696,0.708519140557132
testagain_baseline_3,False,0.7,0.868873580594733,0.5550763287569003,0.6773990490859171
testagain_baseline_3,False,0.75,0.884037770666876,0.494210867107848,0.6339945655999663
testagain_baseline_3,False,0.8,0.8975632836527088,0.41637858185449794,0.5688624999062891
