run,correctify,thr,precision,recall,f1
attention_none,True,0.35,0.8414442195881918,0.6894933099363896,0.7579279348790556
attention_none,True,0.4,0.8564727691486672,0.6688528186005703,0.751123865357851
attention_none,True,0.45,0.8735545770235922,0.642272428164071,0.740269196153185
attention_none,True,0.5,0.8862456774748234,0.6149989032682606,0.7261176848391615
attention_none,True,0.55,0.8962162379475084,0.5867690282956789,0.7092072228275711
attention_none,True,0.6,0.9050971376348539,0.5561175696424655,0.6889342380213528
attention_none,True,0.65,0.9123632956500368,0.5211537617898662,0.6633776154658
attention_none,True,0.7,0.9203156116867075,0.48047378811142794,0.6313404831146222
attention_none,True,0.75,0.9275144289904438,0.4300460627330555,0.5876333772928906
attention_none,True,0.8,0.9351318072424022,0.3664838780434306,0.5265928108798085
attention_none,True,0.85,0.9433140174576395,0.28208379030489145,0.43429748577410804
attention_none,True,0.9,0.9536831354525724,0.16385610879578855,0.2796623177283193
attention_none,True,0.95,0.9727536231884057,0.022083790304891424,0.04318713136729222
attention_none,False,0.05,0.2746380309531065,0.4467690282956789,0.3401679111644057
attention_none,False,0.1,0.4433632431696335,0.6570081158148717,0.529445348859818
attention_none,False,0.15,0.5553911547213681,0.7377187979820136,0.6337009381365017
attention_none,False,0.2,0.6250045350651235,0.7557359069971485,0.6841812621629136
attention_none,False,0.25,0.6922471516070889,0.7447115595525334,0.7175215987285913
attention_none,False,0.3,0.7434602842884681,0.7241456459749945,0.7336758685980204
attention_none,False,0.35,0.7562089623997775,0.7038034656722966,0.7290656959848035
attention_none,False,0.4,0.7752286482683605,0.6815924544856328,0.7254013497771771
attention_none,False,0.45,0.8091763441210482,0.6538407545514368,0.7232621845436392
attention_none,False,0.5,0.8314583138829241,0.6251019960517658,0.7136625213484722
attention_none,False,0.55,0.8507927962892251,0.5962491774511954,0.7011330896747751
attention_none,False,0.6,0.8663159169503613,0.5648782627769248,0.6838527393622671
attention_none,False,0.65,0.8793038159044567,0.5297038824303575,0.6611328606236482
attention_none,False,0.7,0.8910324003067485,0.48933099363895594,0.6317318638250635
attention_none,False,0.75,0.9010343185269722,0.43986839219127,0.5911488042071626
attention_none,False,0.8,0.9065547671513069,0.37720552752796666,0.5327434889419667
attention_none,False,0.85,0.9130173719619536,0.2935073481026541,0.44421353853712625
attention_none,False,0.9,0.9176757656609883,0.17653432770344374,0.29610634250793777
attention_none,False,0.95,0.9085529096801466,0.028286905023031366,0.054865622620156825
no_hypnogram,True,0.05,0.34016325564888206,0.14593568557391692,0.2042463116471683
no_hypnogram,True,0.1,0.3322106373008435,0.46055463071988306,0.3859935684753203
no_hypnogram,True,0.15,0.279276841716886,0.6915018880181899,0.3978671089748457
no_hypnogram,True,0.2,0.2825415385503732,0.7946932477973121,0.41687078017507617
no_hypnogram,True,0.25,0.31559836602955266,0.8257947947541516,0.45666908976600723
no_hypnogram,True,0.3,0.3542789779726347,0.8144971375208088,0.49378013396634535
no_hypnogram,True,0.35,0.40867898316219115,0.7704027772138536,0.5340552864063836
no_hypnogram,True,0.4,0.4632468501105458,0.7061086524016403,0.5594579379121764
no_hypnogram,True,0.45,0.5187985612111198,0.6310041008567137,0.5694264423671447
no_hypnogram,True,0.5,0.5883722993656004,0.5384912095497179,0.5623277506889973
no_hypnogram,True,0.55,0.6661183179795701,0.43157456656786714,0.5237889912777806
no_hypnogram,True,0.6,0.7364306612053833,0.31937959316253195,0.44553635275875975
no_hypnogram,True,0.65,0.789304001517163,0.21123472329367818,0.33327727997053197
no_hypnogram,True,0.7,0.8154470985062298,0.12024442730114905,0.2095839636244615
no_hypnogram,True,0.75,0.8413836086008102,0.05481343132080068,0.10292183658299503
no_hypnogram,True,0.8,0.8537170263788969,0.01806813106500467,0.035387322193616365
no_hypnogram,True,0.85,0.8715953307392996,0.0022737423362702504,0.004535652455630587
no_hypnogram,True,0.9,0.0,0.0,
no_hypnogram,True,0.95,0.0,0.0,
no_hypnogram,False,0.05,0.011123424296994044,0.008150960250111658,0.009407988002764989
no_hypnogram,False,0.1,0.22954889925388758,0.5565085874375736,0.32502949424047145
no_hypnogram,False,0.15,0.16361709984876727,0.7555523975800885,0.2689847572654144
no_hypnogram,False,0.2,0.14348852095320652,0.8350826261723984,0.2448974124266036
no_hypnogram,False,0.25,0.18806254230586217,0.8545109423849933,0.3082785100769204
no_hypnogram,False,0.3,0.24887957925827695,0.83820902188477,0.3838014831133761
no_hypnogram,False,0.35,0.2927752968979476,0.7972715091964757,0.4282777611167153
no_hypnogram,False,0.4,0.3528222860760727,0.7353627837102603,0.4768534060017246
no_hypnogram,False,0.45,0.4226857057435704,0.6601364245401762,0.5153759286775631
no_hypnogram,False,0.5,0.49590214937154437,0.5662836493564497,0.5287611248542751
no_hypnogram,False,0.55,0.57768284129312,0.4598136343335093,0.5120527211172717
no_hypnogram,False,0.6,0.6547694922455917,0.34412684234033053,0.4511454292615092
no_hypnogram,False,0.65,0.7137788105256547,0.23073409395428154,0.3487365950200212
no_hypnogram,False,0.7,0.7323290845886443,0.13471923342401235,0.22757396754087397
no_hypnogram,False,0.75,0.7463827784966475,0.0644057818019408,0.11857929114065989
no_hypnogram,False,0.8,0.718429003021148,0.024138211052011856,0.04670712784554043
no_hypnogram,False,0.85,0.6408094435075885,0.0038572414633156037,0.00766832477373397
no_hypnogram,False,0.9,1.0,3.045190628933371e-05,6.090195799794964e-05
no_hypnogram,False,0.95,0.0,0.0,
